sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2000-04-17;;;;157,603;151,844;157,603;;2349,194469788065;363274;13;
2000-04-14;;;;186,396;165,18;166,999;;9690,427187875768;1708935;28;
2000-04-13;;;;181,85;181,85;181,85;;329,9430435095597;60000;1;
2000-04-12;;;;188,214;183,668;183,668;;3794,3450003599364;704300;14;
2000-04-11;;;;203,065;184,577;190,033;;18724,267719167514;3560000;24;
2000-04-10;;;;210,339;197,61;205,49;;29661,879611509415;6022350;29;
2000-04-07;;;;205,793;197,004;200,641;;7737,164370299175;1534290;11;
2000-04-06;;;;197,004;181,85;195,488;;37646,50126444076;7089000;32;
2000-04-05;;;;177,00;164,271;172,757;;8743,490653003331;1502900;21;
2000-04-04;;;;192,457;177,303;177,303;;3985,711965595481;730718;19;
2000-04-03;;;;212,158;192,457;192,457;;17190,032566848062;3389650;11;
2000-03-31;;;;212,158;187,911;212,158;;4041,8022829921065;794275;11;
2000-03-30;;;;209,127;197,004;203,065;;3586,480882948914;728496;11;
2000-03-29;;;;219,735;212,158;214,886;;3728,3563916580247;803250;13;
2000-03-28;;;;226,403;218,219;218,219;;2392,087065444308;531525;10;
2000-03-27;;;;231,555;222,766;222,766;;5826,7941483788245;1324200;27;
2000-03-24;;;;233,374;215,189;215,189;;6763,8323919459735;1518800;10;
2000-03-23;;;;224,584;218,219;220,341;;6681,3466310685835;1476950;17;
2000-03-22;;;;225,797;220,038;220,341;;3629,373478605157;811650;13;
2000-03-21;;;;222,766;215,795;215,795;;10158,946309659342;2231353;25;
2000-03-20;;;;225,797;216,098;225,797;;14270,036631788456;3169175;31;
2000-03-17;;;;224,281;213,37;214,886;;8298,067544265426;1812375;18;
2000-03-16;;;;215,189;207,612;212,158;;8166,090326861602;1719500;30;
2000-03-15;;;;230,343;218,219;218,219;;17651,952827761444;3949450;29;
2000-03-14;;;;230,343;216,704;227,312;;6384,39789190998;1417525;22;
2000-03-13;;;;228,827;215,189;221,553;;5510,048826609647;1223475;24;
2000-03-10;;;;246,709;235,798;238,829;;4516,920265645872;1078205;25;
2000-03-09;;;;244,891;236,404;236,404;;4160,581778655548;1000380;11;
2000-03-08;;;;245,497;241,557;245,497;;5147,1114787491315;1254250;25;
2000-03-07;;;;252,771;251,559;251,559;;1402,2579349156287;353475;5;
2000-03-06;;;;264,894;259,439;260,348;;10469,092770558329;2737038;23;
2000-03-03;;;;259,439;247,315;259,439;;29942,331198492542;7507425;35;
2000-03-02;;;;268,228;249,437;261,863;;29546,39954628107;7511035;57;
2000-03-01;;;;248,528;240,345;243,678;;59851,66809263413;14619200;50;
2000-02-29;;;;242,163;224,887;242,163;;71439,26778068987;16641050;58;
2000-02-28;;;;227,312;219,735;227,312;;17190,032566848062;3822930;25;
2000-02-25;;;;224,281;216,704;223,675;;32829,33282920119;7209150;52;
2000-02-24;;;;228,827;221,25;224,281;;20604,943067172003;4609575;25;
2000-02-23;;;;220,947;213,673;220,947;;59115,89510560781;12866985;55;
2000-02-22;;;;227,312;212,158;212,158;;26626,403611221467;5824150;40;
2000-02-21;;;;210,945;192,457;210,642;;30519,731524634273;6152600;48;
2000-02-18;;;;200,035;197,004;200,035;;25686,065937219224;5092020;21;
2000-02-17;;;;194,579;188,82;194,579;;11254,357214111081;2168330;18;
2000-02-16;;;;190,942;184,577;190,942;;4935,947930903013;937930;8;
2000-02-15;;;;194,882;189,427;190,942;;2144,629782812138;413575;10;
2000-02-14;;;;201,55;191,851;197,004;;6209,528078849913;1214561;26;
2000-02-11;;;;207,309;192,457;198,822;;27523,84868956747;5523944;43;
2000-02-10;;;;192,457;175,788;192,457;;8298,067544265426;1548980;25;
2000-02-09;;;;200,035;192,457;192,457;;20176,017110609576;3954550;37;
2000-02-08;;;;203,065;196,398;201,55;;16035,231914564601;3172850;28;
2000-02-07;;;;200,035;193,67;200,035;;11795,46380546676;2281700;14;
2000-02-04;;;;187,911;178,819;187,911;;25088,86902846692;4616515;42;
2000-02-03;;;;180,031;174,273;180,031;;12603,82426206518;2220520;42;
2000-02-02;;;;172,757;168,817;172,757;;4619,202609133836;791275;9;
2000-02-01;;;;168,211;165,483;165,483;;3164,1537872566773;529586;11;
2000-01-31;;;;170,939;165,483;166,695;;9733,319783532011;1626300;12;
2000-01-28;;;;176,091;168,211;175,788;;17651,952827761444;3081600;26;
2000-01-27;;;;178,213;171,848;173,06;;11300,54924020242;1956675;19;
2000-01-26;;;;175,788;167,908;173,06;;19714,09684969619;3422425;34;
2000-01-25;;;;169,726;166,695;169,726;;2807,815300266353;470100;18;
2000-01-24;;;;170,332;167,605;170,332;;3794,3450003599364;641950;8;
2000-01-21;;;;169,726;165,18;169,726;;1897,1725001799682;315800;13;
2000-01-20;;;;166,695;165,786;165,786;;659,8860870191194;109700;2;
2000-01-19;;;;168,211;163,665;166,695;;5971,969087523031;995850;10;
2000-01-18;;;;174,273;165,18;169,726;;10393,20587055113;1755250;18;
2000-01-17;;;;169,12;164,271;166,695;;10333,81612271941;1705586;17;
2000-01-14;;;;164,574;158,512;164,271;;12455,349892485877;2031225;18;
2000-01-13;;;;159,118;156,391;159,118;;1745,3987001655707;274225;5;
2000-01-12;;;;156,997;154,269;154,269;;19961,55413232836;3105075;21;
2000-01-11;;;;160,634;156,997;160,634;;20456,4686975927;3250025;29;
2000-01-10;;;;158,815;151,541;158,512;;12818,287240346393;2010370;20;
2000-01-07;;;;145,48;139,57;145,48;;19499,63387141498;2767325;26;
2000-01-05;;;;150,784;142,903;145,48;;11300,54924020242;1650825;25;
2000-01-04;;;;166,392;153,057;156,391;;14253,539479612978;2306680;31;
2000-01-03;;;;178,819;169,726;171,848;;6829,821000647886;1185650;20;
1999-12-30;;;;178,819;175,788;178,819;;3292,831574225406;581222;16;
1999-12-29;;;;174,879;170,029;174,879;;2969,487391586037;512050;17;
1999-12-28;;;;171,545;170,029;170,636;;2062,1440219347482;351475;6;
1999-12-27;;;;169,726;164,574;169,12;;7588,690000719873;1265000;19;
1999-12-23;;;;167,908;157,603;164,271;;10145,74858791896;1660700;30;
1999-12-22;;;;160,634;151,541;157,906;;4949,145652643396;781350;11;
1999-12-21;;;;156,088;150,935;154,572;;12372,864131608488;1898600;23;
1999-12-20;;;;156,694;154,572;155,784;;43466,6965519494;6737486;33;
1999-12-17;;;;155,481;152,754;155,481;;5681,619209234618;872010;23;
1999-12-16;;;;154,572;142,449;148,056;;9598,043135693091;1441655;20;
1999-12-15;;;;166,695;150,935;150,935;;5872,986174470163;899750;15;
1999-12-14;;;;175,788;169,726;169,726;;13752,026053478448;2356146;15;
1999-12-13;;;;171,242;165,483;171,242;;6136,94060927781;1047880;6;
1999-12-10;;;;172,757;169,726;169,726;;3975,8136742901943;680500;17;
1999-12-09;;;;172,757;156,088;171,242;;51817,55498317635;8539705;42;
1999-12-08;;;;160,634;145,48;160,634;;27533,74698087276;4279035;28;
1999-12-07;;;;151,541;146,995;150,026;;12042,921088098928;1782925;17;
1999-12-06;;;;153,057;146,086;150,026;;9403,376740022451;1422875;20;
1999-12-03;;;;146,086;137,903;142,146;;5971,969087523031;846440;14;
1999-12-02;;;;136,387;130,326;136,387;;11053,09195757025;1472650;17;
1999-12-01;;;;130,932;126,992;130,932;;12537,835653363268;1621225;17;
1999-11-30;;;;130,326;126,84;130,326;;13791,619218699595;1761680;17;
1999-11-29;;;;132,75;124,264;132,75;;22135,87878905636;2886000;25;
1999-11-26;;;;129,416;125,779;126,082;;26725,386524274334;3410800;15;
1999-11-25;;;;125,779;122,748;125,779;;60683,12456227822;7492957;21;
1999-11-24;;;;121,233;120,021;120,93;;494,91456526433955;59750;3;
1999-11-23;;;;124,264;122,445;122,445;;9911,489027027173;1215990;17;
1999-11-22;;;;122,748;121,233;121,233;;10766,041509716933;1317900;20;
1999-11-19;;;;123,052;119,111;122,748;;5114,117174398175;622100;15;
1999-11-18;;;;120,627;115,929;118,202;;12128,706279411413;1453173;15;
1999-11-17;;;;121,233;117,899;118,808;;4784,174130888616;574525;13;
1999-11-16;;;;121,233;115,171;117,293;;17651,952827761444;2075050;29;
1999-11-15;;;;121,233;119,718;121,233;;12224,389762029186;1471500;6;
1999-11-12;;;;121,385;116,232;116,535;;72620,46387645408;8609425;48;
1999-11-11;;;;118,202;109,716;118,202;;43420,50452585806;4805425;28;
1999-11-10;;;;109,716;109,11;109,11;;2603,250613290426;285068;9;
1999-11-09;;;;112,444;110,928;111,989;;10888,12043581547;1218650;9;
1999-11-08;;;;112,141;107,594;112,141;;47181,85522186704;5144425;40;
1999-11-05;;;;110,322;108,504;108,504;;9403,376740022451;1030850;6;
1999-11-04;;;;113,05;110,625;111,534;;14847,436957930185;1664900;15;
1999-11-03;;;;111,534;108,20;111,534;;11416,029305430765;1264830;25;
1999-11-02;;;;107,897;102,139;107,897;;10132,550866178578;1061551;19;
1999-11-01;;;;102,745;100,623;102,139;;12630,219705545945;1284261;23;
1999-10-29;;;;101,684;100,017;101,684;;8908,462174758111;897525;8;
1999-10-28;;;;102,897;101,23;101,23;;11712,978044589368;1196375;13;
1999-10-27;;;;102,745;100,017;102,29;;23623,921915284474;2404927,5;38;
1999-10-26;;;;96,986;95,623;96,986;;7958,2262094505795;767411;12;
1999-10-25;;;;96,835;96,077;96,38;;16912,88041030003;1627942;16;
1999-10-22;;;;94,259;93,956;94,259;;5114,117174398175;481250;5;
1999-10-21;;;;93,349;92,137;92,743;;11877,949566344148;1098100;10;
1999-10-20;;;;92,137;91,834;92,137;;3299,4304350955967;303950;4;
1999-10-19;;;;93,956;90,016;91,531;;1451,7493914420627;131805;7;
1999-10-18;;;;89,712;88,955;89,561;;11439,125318476435;1022480;21;
1999-10-15;;;;93,653;90,925;90,925;;3959,3165221147164;365075;5;
1999-10-14;;;;93,501;84,863;93,349;;4140,785196044974;381975;11;
1999-10-13;;;;92,592;91,986;91,986;;6103,946304926854;562975;14;
1999-10-12;;;;93,956;92,895;93,349;;6945,301065876231;648847,5;10;
1999-10-11;;;;95,319;94,562;94,562;;2474,572826321698;234375;4;
1999-10-08;;;;95,623;93,956;93,956;;15190,577723180127;1436674;36;
1999-10-07;;;;95,016;93,349;93,804;;9568,348261777231;896600;11;
1999-10-06;;;;96,986;94,562;94,562;;19103,702219203507;1824330;29;
1999-10-05;;;;94,865;89,409;93,956;;36267,3393425708;3342543;30;
1999-10-04;;;;90,016;89,106;90,016;;2639,5443480764775;235800;4;
1999-10-01;;;;90,319;89,409;89,561;;4388,242478677144;394525;9;
1999-09-30;;;;90,016;88,955;88,955;;2474,572826321698;221275;3;
1999-09-29;;;;89,561;89,409;89,561;;2722,0301089538675;243737,5;5;
1999-09-28;;;;89,712;88,50;89,561;;5774,003261417295;515500;9;
1999-09-27;;;;89,409;88,955;89,106;;2969,487391586037;264550;4;
1999-09-24;;;;90,925;90,016;90,016;;3959,3165221147164;357950;5;
1999-09-23;;;;93,653;89,409;93,198;;8974,450783460024;831150;12;
1999-09-22;;;;89,712;89,409;89,409;;682,9821000647886;61172;6;
1999-09-21;;;;95,774;91,986;91,986;;2804,5158698312575;260100;4;
1999-09-20;;;;92,44;90,925;92,44;;4916,151348292439;452495;12;
1999-09-17;;;;91,228;90,319;90,773;;30734,194502915485;2788292,5;12;
1999-09-16;;;;89,561;88,197;89,409;;2474,572826321698;219650;4;
1999-09-15;;;;90,925;90,319;90,925;;9601,342566128187;869250;12;
1999-09-14;;;;91,986;91,228;91,986;;3117,9617611653393;284695;8;
1999-09-13;;;;91,076;90,319;90,622;;10706,651761885212;972040;10;
1999-09-10;;;;91,228;90,016;90,925;;31674,53217691773;2872750;16;
1999-09-09;;;;90,319;87,591;90,016;;47897,83162628278;4285400,5;18;
1999-09-08;;;;88,955;87,894;88,197;;6094,048013621567;538430;7;
1999-09-07;;;;90,016;87,894;88,349;;9644,23516178443;860219,5;13;
1999-09-06;;;;89,712;89,258;89,258;;2804,5158698312575;251300;3;
1999-09-03;;;;88,803;85,772;87,894;;32169,44674218207;2825000;30;
1999-09-02;;;;87,894;85,772;85,924;;23887,876350092123;2075655;21;
1999-09-01;;;;85,772;83,196;85,015;;19796,582610573583;1670075;22;
1999-08-31;;;;83,348;81,681;82,135;;6928,803913700754;569225;17;
1999-08-30;;;;83,348;83,196;83,348;;3794,3450003599364;315975;5;
1999-08-27;;;;83,954;81,984;83,954;;12867,778696872828;1067150;12;
1999-08-26;;;;82,438;81,832;81,832;;11053,09195757025;907475;10;
1999-08-25;;;;82,438;80,317;82,287;;10063,26282704157;819675;12;
1999-08-24;;;;80,772;80,317;80,317;;16992,066740742324;1370025;10;
1999-08-23;;;;80,923;80,772;80,772;;3695,3620873070686;298740;7;
1999-08-20;;;;83,348;80,317;81,075;;45037,2254390549;3671700;20;
1999-08-19;;;;83,651;81,378;81,984;;19301,66804530924;1579125;9;
1999-08-18;;;;85,469;83,196;83,196;;6433,889348436414;544650;9;
1999-08-17;;;;86,985;84,257;84,257;;7588,690000719873;641575;5;
1999-08-16;;;;88,197;84,56;86,833;;17552,969914708577;1524930;25;
1999-08-13;;;;82,742;81,984;82,59;;2870,5044785331693;236810;6;
1999-08-12;;;;83,348;81,832;81,832;;8743,490653003331;728500;12;
1999-08-11;;;;83,348;81,832;81,832;;2804,5158698312575;230250;4;
1999-08-10;;;;83,348;83,045;83,045;;3959,3165221147164;329000;3;
1999-08-09;;;;82,893;77,741;82,893;;2969,487391586037;236825;10;
1999-08-06;;;;80,317;79,711;80,317;;1979,6582610573582;158300;4;
1999-08-05;;;;80,62;79,711;79,711;;4619,202609133836;369950;4;
1999-08-04;;;;83,045;80,317;80,923;;8908,462174758111;726150;7;
1999-08-03;;;;82,742;81,832;82,742;;2474,572826321698;203000;4;
1999-08-02;;;;82,893;82,438;82,438;;7192,7583485084015;594180;13;
1999-07-30;;;;84,863;83,348;84,863;;1814,6867393025784;151500;4;
1999-07-29;;;;84,105;83,348;83,348;;659,8860870191194;55250;2;
1999-07-28;;;;85,772;83,499;85,772;;8083,604565984213;687825;8;
1999-07-27;;;;84,56;83,348;84,56;;1814,6867393025784;152700;6;
1999-07-26;;;;84,712;83,651;84,56;;1649,7152175477983;139300;4;
1999-07-23;;;;85,469;85,469;85,469;;659,8860870191194;56400;1;
1999-07-22;;;;84,863;84,56;84,863;;1319,7721740382387;111700;3;
1999-07-21;;;;85,772;85,166;85,469;;7588,690000719873;648500;9;
1999-07-20;;;;88,197;86,379;86,379;;5391,269330946206;467590;8;
1999-07-19;;;;89,712;87,894;88,045;;14022,579349156287;1238850;13;
1999-07-16;;;;89,409;88,197;89,106;;3464,401956850377;307500;8;
1999-07-15;;;;89,409;85,469;89,106;;9238,405218267671;812900;21;
1999-07-14;;;;85,924;84,409;85,924;;2144,629782812138;182350;7;
1999-07-13;;;;85,469;85,469;85,469;;2309,601304566918;197400;2;
1999-07-12;;;;86,682;84,56;85,772;;8083,604565984213;694250;19;
1999-07-09;;;;86,379;86,075;86,075;;17322,009784251884;1491050;14;
1999-07-08;;;;87,894;86,075;87,894;;7588,690000719873;663900;12;
